183	0
180	0
170	0
177	1
183	0
182	0
177	0
177	0
165	1
154	1
183	0
189	0
186	0
174	0
163	1
164	1
178	0
181	0
181	1
180	0
191	0
169	1
165	1
170	0
183	0
179	0
178	0
177	1
188	0
168	1
166	1

